,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
96830,1pm,False,6,1,1,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,13.739,13.753
96831,1pm,False,6,1,1,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,11.444,11.458
96832,1pm,False,6,1,2,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,17.195,1.263
96833,1pm,False,6,1,2,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,19.144000000000002,3.2119999999999997
96834,1pm,False,6,1,3,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,23.954,1.619
96835,1pm,False,6,1,3,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,23.951,1.6159999999999999
96836,1pm,False,6,1,4,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,29.798000000000002,2.215
96837,1pm,False,6,1,4,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,28.958000000000002,1.375
96838,1pm,False,6,1,5,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,34.166,1.011
96839,1pm,False,6,1,5,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,34.354,1.199
96840,1pm,False,6,1,6,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,40.939,1.6680000000000001
96841,1pm,False,6,1,6,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,41.381,2.11
96842,1pm,False,6,1,7,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,45.946999999999996,1.198
96843,1pm,False,6,1,7,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,46.448,1.699
96844,1pm,False,6,1,8,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,1,1,5,51.211999999999996,1.032
96845,1pm,False,6,1,8,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,1,5,51.086000000000006,0.9059999999999999
96846,1pm,False,6,1,9,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,0,1,58.948,2.2430000000000003
96847,1pm,False,6,1,9,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,0,1,7,57.735,1.03
96848,1pm,False,6,1,10,YffSdiLSvTYSJgD4C,Yi5onNEa2ZsPrMn2g,1,0,1,63.946999999999996,1.1840000000000002
96849,1pm,False,6,1,10,YffSdiLSvTYSJgD4C,hbud2J3YvitEhj4xZ,0,1,7,63.945,1.182
96850,1pm,False,6,1,1,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,5.85,5.869
96851,1pm,False,6,1,1,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,5.062,5.081
96852,1pm,False,6,1,2,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,7.185,1.051
96853,1pm,False,6,1,2,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,8.29,2.156
96854,1pm,False,6,1,3,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,10.764000000000001,0.997
96855,1pm,False,6,1,3,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,10.855,1.088
96856,1pm,False,6,1,4,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,14.905,3.114
96857,1pm,False,6,1,4,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,12.353,0.562
96858,1pm,False,6,1,5,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,18.771,1.33
96859,1pm,False,6,1,5,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,19.4,1.959
96860,1pm,False,6,1,6,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,25.761999999999997,1.99
96861,1pm,False,6,1,6,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,25.763,1.9909999999999999
96862,1pm,False,6,1,7,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,31.627,0.8690000000000001
96863,1pm,False,6,1,7,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,32.131,1.3730000000000002
96864,1pm,False,6,1,8,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,1,1,5,37.295,1.5190000000000001
96865,1pm,False,6,1,8,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,1,5,37.106,1.33
96866,1pm,False,6,1,9,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,1,0,1,41.608000000000004,0.848
96867,1pm,False,6,1,9,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,0,1,7,42.243,1.483
96868,1pm,False,6,1,10,Ey8Nxkp6jSxiqZ4Z6,xMn4fbXdSFQh8NKuJ,0,0,3,46.964,1.7730000000000001
96869,1pm,False,6,1,10,Ey8Nxkp6jSxiqZ4Z6,7CHpY4setLKb9ssnN,0,0,3,46.312,1.121
96870,1pm,False,6,1,1,aSNokQ7AyoHszGumM,kfnPCXJtmFZt2YLYQ,1,1,5,4.421,4.437
96871,1pm,False,6,1,1,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,6.519,6.535
96872,1pm,False,6,1,2,aSNokQ7AyoHszGumM,kfnPCXJtmFZt2YLYQ,1,1,5,7.731,1.056
96873,1pm,False,6,1,2,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,8.912,2.237
96874,1pm,False,6,1,3,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,12.975999999999999,2.252
96875,1pm,False,6,1,3,aSNokQ7AyoHszGumM,kfnPCXJtmFZt2YLYQ,1,1,5,11.513,0.789
96876,1pm,False,6,1,4,aSNokQ7AyoHszGumM,kfnPCXJtmFZt2YLYQ,1,1,5,16.639,1.038
96877,1pm,False,6,1,4,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,17.984,2.383
96878,1pm,False,6,1,5,aSNokQ7AyoHszGumM,kfnPCXJtmFZt2YLYQ,1,1,5,21.956999999999997,0.703
96879,1pm,False,6,1,5,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,23.86,2.6060000000000003
96880,1pm,False,6,1,6,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,30.309,1.067
96881,1pm,False,6,1,6,aSNokQ7AyoHszGumM,kfnPCXJtmFZt2YLYQ,1,1,5,29.976,0.7340000000000001
96882,1pm,False,6,1,7,aSNokQ7AyoHszGumM,kfnPCXJtmFZt2YLYQ,1,1,5,34.995,0.9690000000000001
96883,1pm,False,6,1,7,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,35.399,1.3730000000000002
96884,1pm,False,6,1,8,aSNokQ7AyoHszGumM,JtpdkX98RtQ43648w,1,1,5,44.372,5.34
