,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
211590,3pm,False,12,1,1,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,1,5,4.013999999999999,4.04
211591,3pm,True,12,1,1,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,1,1,5,6.135,6.1610000000000005
211592,3pm,False,12,1,2,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,1,5,7.608,1.331
211593,3pm,True,12,1,2,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,1,1,5,13.964,7.687
211594,3pm,False,12,1,3,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,1,5,17.495,2.239
211595,3pm,True,12,1,3,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,1,1,5,16.750999999999998,1.495
211596,3pm,True,12,1,4,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,1,1,5,21.738000000000003,0.769
211597,3pm,False,12,1,4,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,1,5,23.971999999999998,3.003
211598,3pm,True,12,1,5,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,1,1,5,29.089000000000002,1.517
211599,3pm,False,12,1,5,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,1,5,29.090999999999998,1.5190000000000001
211600,3pm,True,12,1,6,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,1,1,5,36.137,3.458
211601,3pm,False,12,1,6,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,1,5,33.967,1.288
211602,3pm,True,12,1,7,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,1,1,5,40.986999999999995,1.385
211603,3pm,False,12,1,7,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,1,5,40.506,0.904
211604,3pm,False,12,1,8,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,1,0,1,44.668,1.639
211605,3pm,True,12,1,8,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,0,1,7,44.195,1.166
211606,3pm,True,12,1,9,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,0,0,3,48.048,0.8320000000000001
211607,3pm,False,12,1,9,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,0,0,3,51.01,3.7939999999999996
211608,3pm,True,12,1,10,xTPYKX6ryHhABLMrx,XnkCLaMnZfNN9CYru,0,0,3,58.0,1.401
211609,3pm,False,12,1,10,xTPYKX6ryHhABLMrx,tC6Zy7o6EXbD8Q3ya,0,0,3,58.052,1.453
211610,3pm,False,12,1,1,SaBuQXspFHTgax93D,carmvfvtcMyEF8H7d,1,1,5,7.284,7.3
211611,3pm,False,12,1,1,SaBuQXspFHTgax93D,MS7JQFicG4pNdGyq8,1,1,5,6.571000000000001,6.587000000000001
211612,3pm,False,12,1,2,SaBuQXspFHTgax93D,carmvfvtcMyEF8H7d,1,1,5,8.94,1.508
211613,3pm,False,12,1,2,SaBuQXspFHTgax93D,MS7JQFicG4pNdGyq8,1,1,5,8.806000000000001,1.374
211614,3pm,False,12,1,3,SaBuQXspFHTgax93D,MS7JQFicG4pNdGyq8,1,1,5,12.314,0.825
211615,3pm,False,12,1,3,SaBuQXspFHTgax93D,carmvfvtcMyEF8H7d,1,1,5,12.856,1.367
