,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
155333,3pm,False,9,1,8,5tjNEi5Wt8n4MRC55,XTHWWFs9M9DnbR62K,1,1,5,29.701999999999998,2.207
155334,3pm,False,9,1,9,5tjNEi5Wt8n4MRC55,ZDsXeXNyYGrPrWv85,0,1,7,32.633,2.36
155335,3pm,False,9,1,9,5tjNEi5Wt8n4MRC55,XTHWWFs9M9DnbR62K,1,0,1,32.358000000000004,2.085
155336,3pm,False,9,1,10,5tjNEi5Wt8n4MRC55,XTHWWFs9M9DnbR62K,0,0,3,38.141,3.7689999999999997
155337,3pm,False,9,1,10,5tjNEi5Wt8n4MRC55,ZDsXeXNyYGrPrWv85,0,0,3,35.955,1.5830000000000002
155338,3pm,False,9,1,1,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,5.382999999999999,5.392
155339,3pm,False,9,1,1,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,3.819,3.8280000000000003
155340,3pm,False,9,1,2,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,7.79,2.27
155341,3pm,False,9,1,2,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,6.877000000000001,1.357
155342,3pm,False,9,1,3,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,8.855,0.81
155343,3pm,False,9,1,3,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,8.841000000000001,0.7959999999999999
155344,3pm,False,9,1,4,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,10.695,1.554
155345,3pm,False,9,1,4,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,9.963,0.8220000000000001
155346,3pm,False,9,1,5,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,11.87,0.632
155347,3pm,False,9,1,5,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,12.038,0.8
155348,3pm,False,9,1,6,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,13.175,0.7490000000000001
155349,3pm,False,9,1,6,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,12.985999999999999,0.56
155350,3pm,False,9,1,7,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,14.132,0.49
155351,3pm,False,9,1,7,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,14.684000000000001,1.042
155352,3pm,False,9,1,8,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,1,5,16.885,0.855
155353,3pm,False,9,1,8,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,1,5,17.132,1.102
155354,3pm,False,9,1,9,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,1,0,1,19.831,1.169
155355,3pm,False,9,1,9,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,0,1,7,19.406,0.7440000000000001
155356,3pm,False,9,1,10,KBhvP4EZ2PdFTHs84,Lb3ehSYefBwcE58qa,1,0,1,23.142,1.76
155357,3pm,False,9,1,10,KBhvP4EZ2PdFTHs84,YnGSLr6Dq87b6nX9F,0,1,7,22.673000000000002,1.291
155358,3pm,False,9,1,1,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,31.158,31.166999999999998
155359,3pm,False,9,1,1,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,6.227,6.236000000000001
155360,3pm,False,9,1,2,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,35.39,2.9619999999999997
155361,3pm,False,9,1,2,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,33.471,1.043
155362,3pm,False,9,1,3,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,36.982,0.6779999999999999
155363,3pm,False,9,1,3,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,37.089,0.785
155364,3pm,False,9,1,4,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,38.784,1.556
155365,3pm,False,9,1,4,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,38.698,1.47
155366,3pm,False,9,1,5,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,40.429,0.7120000000000001
155367,3pm,False,9,1,5,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,40.552,0.835
155368,3pm,False,9,1,6,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,42.54,0.755
155369,3pm,False,9,1,6,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,42.543,0.758
155370,3pm,False,9,1,7,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,43.915,0.8140000000000001
155371,3pm,False,9,1,7,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,43.865,0.764
155372,3pm,False,9,1,8,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,1,1,5,44.96,0.92
155373,3pm,False,9,1,8,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,1,5,46.071000000000005,2.031
155374,3pm,False,9,1,9,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,0,1,7,47.481,0.96
155375,3pm,False,9,1,9,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,1,0,1,49.558,3.037
155376,3pm,False,9,1,10,tsnMCLskDnRx9HYmt,8MA6Hc3GAcbHz3R6A,0,0,3,50.781000000000006,0.831
155377,3pm,False,9,1,10,tsnMCLskDnRx9HYmt,PdrT7m7MtTSSHxGce,0,0,3,51.58,1.63
155378,3pm,False,9,1,1,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,5.896,5.917000000000001
155379,3pm,False,9,1,1,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,4.731,4.752
155380,3pm,False,9,1,2,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,6.922000000000001,0.848
155381,3pm,False,9,1,2,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,7.784,1.71
155382,3pm,False,9,1,3,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,9.228,1.27
155383,3pm,False,9,1,3,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,9.446,1.4880000000000002
155384,3pm,False,9,1,4,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,10.864,1.122
155385,3pm,False,9,1,4,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,11.052,1.31
155386,3pm,False,9,1,5,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,12.594000000000001,1.335
155387,3pm,False,9,1,5,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,12.043,0.784
155388,3pm,False,9,1,6,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,13.905999999999999,1.172
155389,3pm,False,9,1,6,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,13.584000000000001,0.85
155390,3pm,False,9,1,7,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,16.059,1.067
155391,3pm,False,9,1,7,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,15.772,0.78
155392,3pm,False,9,1,8,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,1,5,17.73,0.7190000000000001
155393,3pm,False,9,1,8,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,1,1,5,17.863,0.852
155394,3pm,False,9,1,9,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,0,1,7,20.862,1.069
155395,3pm,False,9,1,9,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,0,1,20.604,0.8109999999999999
155396,3pm,False,9,1,10,YxmEJoCpdaMu34dqN,t5q8PtjTJ5tBCCA48,0,1,7,24.302,0.992
155397,3pm,False,9,1,10,YxmEJoCpdaMu34dqN,5oJARAB4mRwbQDKgF,1,0,1,23.988000000000003,0.6779999999999999
155398,3pm,False,9,1,1,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,1,1,5,4.539,4.553
155399,3pm,False,9,1,1,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,1,1,5,48.132,48.146
155400,3pm,False,9,1,2,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,1,1,5,49.45399999999999,1.2
155401,3pm,False,9,1,2,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,1,1,5,49.615,1.361
155402,3pm,False,9,1,3,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,1,1,5,51.273,1.069
155403,3pm,False,9,1,3,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,1,1,5,52.23,2.026
155404,3pm,False,9,1,4,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,1,1,5,53.231,0.862
155405,3pm,False,9,1,4,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,1,1,5,53.251999999999995,0.883
155406,3pm,False,9,1,5,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,1,1,5,54.38,0.919
155407,3pm,False,9,1,5,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,1,1,5,54.388999999999996,0.9279999999999999
155408,3pm,False,9,1,6,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,1,0,1,55.68600000000001,1.169
155409,3pm,False,9,1,6,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,0,1,7,55.872,1.355
155410,3pm,False,9,1,7,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,1,0,1,56.912,0.914
155411,3pm,False,9,1,7,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,0,1,7,56.841,0.843
155412,3pm,False,9,1,8,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,0,0,3,57.855,0.821
155413,3pm,False,9,1,8,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,0,0,3,57.86600000000001,0.8320000000000001
155414,3pm,False,9,1,9,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,0,0,3,58.753,0.537
155415,3pm,False,9,1,9,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,0,0,3,59.055,0.8390000000000001
155416,3pm,False,9,1,10,t58fL4d9A7NQPu4w3,6ucqMrmoxqof8DKEd,0,0,3,60.69,1.515
155417,3pm,False,9,1,10,t58fL4d9A7NQPu4w3,2JL4pHMmPJRnrcQNh,0,0,3,60.148,0.973
155418,3pm,False,9,1,1,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,7.021,7.046
155419,3pm,False,9,1,1,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,45.019,45.044
155420,3pm,False,9,1,2,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,68.74600000000001,23.598000000000003
155421,3pm,False,9,1,2,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,48.036,2.888
155422,3pm,False,9,1,3,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,69.818,0.953
155423,3pm,False,9,1,3,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,70.845,1.98
155424,3pm,False,9,1,4,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,71.652,0.685
155425,3pm,False,9,1,4,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,72.253,1.286
155426,3pm,False,9,1,5,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,73.186,0.8140000000000001
155427,3pm,False,9,1,5,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,73.116,0.7440000000000001
155428,3pm,False,9,1,6,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,74.242,0.938
155429,3pm,False,9,1,6,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,74.25,0.946
155430,3pm,False,9,1,7,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,75.292,0.9259999999999999
155431,3pm,False,9,1,7,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,75.449,1.083
155432,3pm,False,9,1,8,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,1,5,78.442,2.88
155433,3pm,False,9,1,8,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,1,1,5,76.88600000000001,1.324
155434,3pm,False,9,1,9,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,0,1,7,80.747,2.18
155435,3pm,False,9,1,9,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,1,0,1,80.345,1.778
155436,3pm,False,9,1,10,4hazXojxXa4AsbyQX,uzwvxb7zCWwhaevZE,0,0,3,82.179,1.3130000000000002
155437,3pm,False,9,1,10,4hazXojxXa4AsbyQX,E6zukoQyB4Sd8KNLo,0,0,3,81.848,0.982
155438,3pm,False,9,1,1,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,6.352,6.359
155439,3pm,False,9,1,1,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,4.824,4.831
155440,3pm,False,9,1,2,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,7.652,1.155
155441,3pm,False,9,1,2,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,8.857999999999999,2.3609999999999998
155442,3pm,False,9,1,3,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,9.747,0.574
155443,3pm,False,9,1,3,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,11.373,2.2
155444,3pm,False,9,1,4,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,12.633,0.647
155445,3pm,False,9,1,4,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,12.588,0.602
155446,3pm,False,9,1,5,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,13.925,0.9420000000000001
155447,3pm,False,9,1,5,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,13.562999999999999,0.58
155448,3pm,False,9,1,6,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,16.069000000000003,0.93
155449,3pm,False,9,1,6,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,16.159000000000002,1.02
155450,3pm,False,9,1,7,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,18.439,0.9390000000000001
155451,3pm,False,9,1,7,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,18.015,0.515
155452,3pm,False,9,1,8,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,1,1,5,21.162,1.251
155453,3pm,False,9,1,8,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,1,5,21.581,1.67
155454,3pm,False,9,1,9,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,1,0,1,25.903000000000002,2.4619999999999997
155455,3pm,False,9,1,9,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,0,1,7,23.993000000000002,0.552
155456,3pm,False,9,1,10,r84DEqMsiDfEx46Jd,jKQrDBFrWeEneJ9Sh,0,0,3,29.252,1.4580000000000002
155457,3pm,False,9,1,10,r84DEqMsiDfEx46Jd,MS7JQFicG4pNdGyq8,0,0,3,28.534000000000002,0.74
155458,3pm,False,9,1,1,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,6.928999999999999,6.946000000000001
155459,3pm,False,9,1,1,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,4.006,4.023
155460,3pm,False,9,1,2,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,9.738,2.513
155461,3pm,False,9,1,2,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,8.139,0.914
155462,3pm,False,9,1,3,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,12.109000000000002,1.919
155463,3pm,False,9,1,3,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,10.977,0.787
155464,3pm,False,9,1,4,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,13.765999999999998,1.251
155465,3pm,False,9,1,4,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,13.909,1.3940000000000001
155466,3pm,False,9,1,5,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,15.962,0.735
155467,3pm,False,9,1,5,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,16.549,1.3219999999999998
155468,3pm,False,9,1,6,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,19.329,0.789
155469,3pm,False,9,1,6,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,19.355,0.815
155470,3pm,False,9,1,7,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,21.738000000000003,1.052
155471,3pm,False,9,1,7,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,21.878,1.192
155472,3pm,False,9,1,8,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,24.704,0.966
155473,3pm,False,9,1,8,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,24.723000000000003,0.985
155474,3pm,False,9,1,9,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,1,1,5,28.166,0.996
155475,3pm,False,9,1,9,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,1,5,28.623,1.453
155476,3pm,False,9,1,10,WoHHSijkp9tgfDg7r,BAYaXkN4SDLPfekqh,1,0,1,31.211,1.4669999999999999
155477,3pm,False,9,1,10,WoHHSijkp9tgfDg7r,yuerkqbm7ioDySbat,0,1,7,31.366999999999997,1.6230000000000002
155478,3pm,False,9,1,1,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,10.636,10.651
155479,3pm,False,9,1,1,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,6.569,6.584
155480,3pm,False,9,1,2,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,15.234000000000002,4.4430000000000005
155481,3pm,False,9,1,2,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,12.115,1.324
155482,3pm,False,9,1,3,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,19.735,3.721
155483,3pm,False,9,1,3,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,16.64,0.626
155484,3pm,False,9,1,4,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,21.737,0.597
155485,3pm,False,9,1,4,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,22.288,1.148
155486,3pm,False,9,1,5,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,25.660999999999998,1.194
155487,3pm,False,9,1,5,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,25.127,0.66
155488,3pm,False,9,1,6,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,28.523000000000003,0.9540000000000001
155489,3pm,False,9,1,6,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,28.46,0.8909999999999999
155490,3pm,False,9,1,7,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,30.871,0.725
155491,3pm,False,9,1,7,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,31.108,0.9620000000000001
155492,3pm,False,9,1,8,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,1,1,5,33.327,0.768
155493,3pm,False,9,1,8,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,1,5,33.841,1.2819999999999998
155494,3pm,False,9,1,9,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,1,0,1,36.438,1.475
155495,3pm,False,9,1,9,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,0,1,7,35.599000000000004,0.636
155496,3pm,False,9,1,10,SkPnPJNNRKaaFdfP5,gEZaFShQ8eoR2BRAt,0,0,3,37.671,1.09
155497,3pm,False,9,1,10,SkPnPJNNRKaaFdfP5,iCjN4ff8vv8bLuF7b,0,0,3,37.146,0.565
155498,3pm,False,9,1,1,XfLusbF3H4jyAfnaM,mLYACvRN7p3Pjwkm5,1,1,5,4.771,4.7860000000000005
155499,3pm,False,9,1,1,XfLusbF3H4jyAfnaM,oEPKyQk6nXhA4FF2X,1,1,5,9.557,9.572000000000001
155500,3pm,False,9,1,2,XfLusbF3H4jyAfnaM,oEPKyQk6nXhA4FF2X,1,1,5,13.442,3.3489999999999998
155501,3pm,False,9,1,2,XfLusbF3H4jyAfnaM,mLYACvRN7p3Pjwkm5,1,1,5,11.519,1.426
155502,3pm,False,9,1,3,XfLusbF3H4jyAfnaM,oEPKyQk6nXhA4FF2X,1,1,5,15.107000000000001,0.561
155503,3pm,False,9,1,3,XfLusbF3H4jyAfnaM,mLYACvRN7p3Pjwkm5,1,1,5,16.084,1.538
155504,3pm,False,9,1,4,XfLusbF3H4jyAfnaM,mLYACvRN7p3Pjwkm5,1,1,5,19.567,1.771
155505,3pm,False,9,1,4,XfLusbF3H4jyAfnaM,oEPKyQk6nXhA4FF2X,1,1,5,18.386,0.59
155506,3pm,False,9,1,5,XfLusbF3H4jyAfnaM,oEPKyQk6nXhA4FF2X,1,1,5,21.43,0.546
155507,3pm,False,9,1,5,XfLusbF3H4jyAfnaM,mLYACvRN7p3Pjwkm5,1,1,5,22.551,1.6669999999999998
155508,3pm,False,9,1,6,XfLusbF3H4jyAfnaM,mLYACvRN7p3Pjwkm5,1,1,5,26.41,1.969
