,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
39864,3pm,False,3,1,1,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,0,1,7,16.774,16.814
39865,3pm,False,3,1,1,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,1,0,1,6.456,6.496
39866,3pm,False,3,1,2,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,1,1,5,20.772,2.017
39867,3pm,False,3,1,2,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,1,1,5,22.36,3.605
39868,3pm,False,3,1,3,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,0,0,3,28.763,4.871
39869,3pm,False,3,1,3,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,0,0,3,26.335,2.443
39870,3pm,False,3,1,4,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,0,0,3,32.624,1.3940000000000001
39871,3pm,False,3,1,4,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,0,0,3,33.760999999999996,2.531
39872,3pm,False,3,1,5,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,1,0,1,39.196999999999996,3.318
39873,3pm,False,3,1,5,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,0,1,7,37.368,1.489
39874,3pm,False,3,1,6,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,1,1,5,45.771,3.57
39875,3pm,False,3,1,6,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,1,1,5,54.464,12.263
39876,3pm,False,3,1,7,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,0,0,3,59.114,2.9810000000000003
39877,3pm,False,3,1,7,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,0,0,3,57.4,1.2670000000000001
39878,3pm,False,3,1,8,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,0,0,3,63.9,4.47
39879,3pm,False,3,1,8,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,0,0,3,64.24,4.81
39880,3pm,False,3,1,9,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,0,0,3,65.94800000000001,1.469
39881,3pm,False,3,1,9,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,0,0,3,65.771,1.2919999999999998
39882,3pm,False,3,1,10,P9FHQoG542pRTHWPM,yuerkqbm7ioDySbat,0,1,7,67.899,1.415
39883,3pm,False,3,1,10,P9FHQoG542pRTHWPM,C3pmKynLhdJMGdwf9,1,0,1,68.721,2.237
39888,3pm,False,3,1,1,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,8.435,8.458
39889,3pm,False,3,1,1,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,9.731,9.754
39890,3pm,False,3,1,2,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,12.727,1.8659999999999999
39891,3pm,False,3,1,2,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,12.405999999999999,1.545
39892,3pm,False,3,1,3,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,16.180999999999997,0.777
39893,3pm,False,3,1,3,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,17.743,2.339
39894,3pm,False,3,1,4,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,22.122,1.155
39895,3pm,False,3,1,4,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,22.874000000000002,1.9069999999999998
39896,3pm,False,3,1,5,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,27.659000000000002,1.876
39897,3pm,False,3,1,5,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,26.855,1.072
39898,3pm,False,3,1,6,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,31.886,1.7990000000000002
39899,3pm,False,3,1,6,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,31.031999999999996,0.945
39900,3pm,False,3,1,7,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,35.422,1.412
39901,3pm,False,3,1,7,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,36.887,2.877
39902,3pm,False,3,1,8,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,41.346000000000004,1.604
39903,3pm,False,3,1,8,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,40.804,1.062
39904,3pm,False,3,1,9,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,1,5,47.742,2.603
39905,3pm,False,3,1,9,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,1,1,5,47.989,2.85
39906,3pm,False,3,1,10,Eo2A2ZhycnW2FyRce,fHYdRD9XuSDiDhZek,0,1,7,54.875,4.416
39907,3pm,False,3,1,10,Eo2A2ZhycnW2FyRce,t5q8PtjTJ5tBCCA48,1,0,1,53.986999999999995,3.528
39908,3pm,False,3,1,1,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,5.687,5.7
39909,3pm,False,3,1,1,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,8.711,8.724
39910,3pm,False,3,1,2,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,12.25,2.339
39911,3pm,False,3,1,2,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,10.763,0.852
39912,3pm,False,3,1,3,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,14.51,0.85
39913,3pm,False,3,1,3,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,15.093,1.433
39914,3pm,False,3,1,4,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,17.77,1.5330000000000001
39915,3pm,False,3,1,4,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,17.336,1.099
39916,3pm,False,3,1,5,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,22.47,1.6780000000000002
39917,3pm,False,3,1,5,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,22.47,1.6780000000000002
39918,3pm,False,3,1,6,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,25.706,0.821
39919,3pm,False,3,1,6,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,26.151,1.266
39920,3pm,False,3,1,7,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,29.594,0.9620000000000001
39921,3pm,False,3,1,7,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,29.75,1.1179999999999999
39922,3pm,False,3,1,8,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,1,1,5,33.563,1.234
39923,3pm,False,3,1,8,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,1,5,34.454,2.125
39924,3pm,False,3,1,9,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,0,1,7,37.334,1.18
39925,3pm,False,3,1,9,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,1,0,1,37.486,1.3319999999999999
39926,3pm,False,3,1,10,hNqLauG9pg3R4h7ZK,mLYACvRN7p3Pjwkm5,0,0,3,42.998000000000005,2.7260000000000004
39927,3pm,False,3,1,10,hNqLauG9pg3R4h7ZK,MS7JQFicG4pNdGyq8,0,0,3,41.138000000000005,0.866
39928,3pm,False,3,1,1,2K7dKogEhRegvJDyv,carmvfvtcMyEF8H7d,1,1,5,37.580999999999996,37.596
39929,3pm,False,3,1,1,2K7dKogEhRegvJDyv,m2qCcsBQ5PodLDdSa,1,1,5,7.193,7.207999999999999
39930,3pm,False,3,1,2,2K7dKogEhRegvJDyv,carmvfvtcMyEF8H7d,1,1,5,42.333,1.808
39931,3pm,False,3,1,2,2K7dKogEhRegvJDyv,m2qCcsBQ5PodLDdSa,1,1,5,42.333999999999996,1.8090000000000002
39932,3pm,False,3,1,3,2K7dKogEhRegvJDyv,carmvfvtcMyEF8H7d,1,1,5,47.2,1.7469999999999999
39933,3pm,False,3,1,3,2K7dKogEhRegvJDyv,m2qCcsBQ5PodLDdSa,1,1,5,47.202,1.749
39934,3pm,False,3,1,4,2K7dKogEhRegvJDyv,m2qCcsBQ5PodLDdSa,1,1,5,50.427,0.997
39935,3pm,False,3,1,4,2K7dKogEhRegvJDyv,carmvfvtcMyEF8H7d,1,1,5,50.428000000000004,0.998
39936,3pm,False,3,1,5,2K7dKogEhRegvJDyv,carmvfvtcMyEF8H7d,1,1,5,53.351000000000006,0.892
39937,3pm,False,3,1,5,2K7dKogEhRegvJDyv,m2qCcsBQ5PodLDdSa,1,1,5,53.599,1.14
39938,3pm,False,3,1,6,2K7dKogEhRegvJDyv,carmvfvtcMyEF8H7d,1,1,5,56.251000000000005,1.2670000000000001
39939,3pm,False,3,1,6,2K7dKogEhRegvJDyv,m2qCcsBQ5PodLDdSa,1,1,5,56.001999999999995,1.018
