,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
116590,1pm,False,7,1,2,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,1,1,5,13.52,1.0090000000000001
116591,1pm,True,7,1,2,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,1,5,15.112,2.6010000000000004
116592,1pm,False,7,1,3,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,1,1,5,18.391,0.98
116593,1pm,True,7,1,3,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,1,5,20.598000000000003,3.187
116594,1pm,False,7,1,4,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,1,1,5,23.612,0.804
116595,1pm,True,7,1,4,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,1,5,24.588,1.78
116596,1pm,False,7,1,5,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,1,1,5,28.359,0.8759999999999999
116597,1pm,True,7,1,5,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,1,5,29.523000000000003,2.04
116598,1pm,True,7,1,6,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,1,5,33.707,1.5519999999999998
116599,1pm,False,7,1,6,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,1,1,5,33.271,1.1159999999999999
116600,1pm,False,7,1,7,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,1,1,5,37.756,1.247
116601,1pm,True,7,1,7,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,1,5,39.507,2.998
116602,1pm,False,7,1,8,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,1,1,5,44.516000000000005,1.8319999999999999
116603,1pm,True,7,1,8,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,1,5,43.797,1.113
116604,1pm,True,7,1,9,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,1,0,1,49.842,2.978
116605,1pm,False,7,1,9,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,0,1,7,48.162,1.298
116606,1pm,True,7,1,10,R9j9fobMGzYGEgLKw,qfK7J87D5Kk7swwc7,0,0,3,55.629,4.122
116607,1pm,False,7,1,10,R9j9fobMGzYGEgLKw,kHR5CKiiL9FYWGwqn,0,0,3,52.726000000000006,1.219
116608,1pm,False,7,1,1,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,5.46,5.481
116609,1pm,False,7,1,1,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,5.473,5.494
116610,1pm,False,7,1,2,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,16.895,11.164000000000001
116611,1pm,False,7,1,2,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,8.197000000000001,2.4659999999999997
116612,1pm,False,7,1,3,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,19.366,1.3030000000000002
116613,1pm,False,7,1,3,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,19.944000000000003,1.881
116614,1pm,False,7,1,4,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,24.776999999999997,2.5639999999999996
116615,1pm,False,7,1,4,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,24.374000000000002,2.161
116616,1pm,False,7,1,5,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,29.883000000000003,1.954
116617,1pm,False,7,1,5,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,29.379,1.45
116618,1pm,False,7,1,6,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,34.361999999999995,1.4780000000000002
116619,1pm,False,7,1,6,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,35.076,2.1919999999999997
116620,1pm,False,7,1,7,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,39.521,1.709
116621,1pm,False,7,1,7,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,40.567,2.755
116622,1pm,False,7,1,8,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,45.593999999999994,2.556
116623,1pm,False,7,1,8,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,47.928000000000004,4.89
116624,1pm,False,7,1,9,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,52.551,2.201
116625,1pm,False,7,1,9,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,51.558,1.208
116626,1pm,False,7,1,10,mrDKDZGXyyQ87nTCx,xH8gnN6xZ9tWFkmrD,1,1,5,54.369,1.64
116627,1pm,False,7,1,10,mrDKDZGXyyQ87nTCx,JeZKmXZdRgdiHQaHF,1,1,5,55.049,2.32
116628,1pm,False,7,1,1,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,5.055,5.063
116629,1pm,False,7,1,1,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,6.497999999999999,6.506
116630,1pm,False,7,1,2,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,8.39,1.6019999999999999
116631,1pm,False,7,1,2,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,7.994,1.206
116632,1pm,False,7,1,3,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,11.222999999999999,1.252
116633,1pm,False,7,1,3,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,11.220999999999998,1.25
116634,1pm,False,7,1,4,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,14.279000000000002,1.32
116635,1pm,False,7,1,4,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,14.489,1.53
116636,1pm,False,7,1,5,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,17.58,0.72
116637,1pm,False,7,1,5,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,17.694000000000003,0.8340000000000001
116638,1pm,False,7,1,6,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,19.239,0.836
116639,1pm,False,7,1,6,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,23.017,4.614
116640,1pm,False,7,1,7,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,27.535,2.15
116641,1pm,False,7,1,7,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,27.038,1.653
116642,1pm,False,7,1,8,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,1,5,31.226999999999997,0.855
116643,1pm,False,7,1,8,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,1,1,5,34.622,4.25
116644,1pm,False,7,1,9,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,1,0,1,38.402,0.8370000000000001
116645,1pm,False,7,1,9,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,0,1,7,38.439,0.8740000000000001
116646,1pm,False,7,1,10,6YPMq3eTHGamxb94c,RzxX5wdD5d7CAaYjT,0,0,3,42.685,0.7829999999999999
116647,1pm,False,7,1,10,6YPMq3eTHGamxb94c,BXpopjp8tbALotvvj,0,0,3,42.845,0.943
116648,1pm,True,7,1,1,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,6.325,6.34
116649,1pm,False,7,1,1,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,7.444,7.459
116650,1pm,True,7,1,2,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,9.507,1.73
116651,1pm,False,7,1,2,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,9.676,1.899
116652,1pm,True,7,1,3,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,12.902999999999999,1.844
116653,1pm,False,7,1,3,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,12.372,1.3130000000000002
116654,1pm,True,7,1,4,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,16.546,2.424
116655,1pm,False,7,1,4,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,16.063,1.9409999999999998
116656,1pm,True,7,1,5,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,19.209,1.577
116657,1pm,False,7,1,5,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,19.079,1.4469999999999998
116658,1pm,True,7,1,6,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,22.325,1.264
116659,1pm,False,7,1,6,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,24.089000000000002,3.028
116660,1pm,False,7,1,7,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,27.715,1.022
116661,1pm,True,7,1,7,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,27.712,1.0190000000000001
116662,1pm,True,7,1,8,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,32.832,1.345
116663,1pm,False,7,1,8,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,32.188,0.701
116664,1pm,False,7,1,9,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,36.088,1.0490000000000002
116665,1pm,True,7,1,9,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,36.234,1.195
116666,1pm,True,7,1,10,WryL5kCBALaakLq5E,txQxDcqhuXxmEXyWG,1,1,5,39.937,1.84
116667,1pm,False,7,1,10,WryL5kCBALaakLq5E,EKkrMpMqy2PRLm7ur,1,1,5,40.277,2.18
116668,1pm,False,7,1,1,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,5.968999999999999,5.984
116669,1pm,False,7,1,1,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,6.2139999999999995,6.229
116670,1pm,False,7,1,2,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,7.459,0.871
116671,1pm,False,7,1,2,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,7.519,0.9309999999999999
116672,1pm,False,7,1,3,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,8.999,1.153
116673,1pm,False,7,1,3,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,8.601,0.755
116674,1pm,False,7,1,4,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,10.904000000000002,0.685
116675,1pm,False,7,1,4,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,10.947000000000001,0.728
116676,1pm,False,7,1,5,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,13.16,0.9059999999999999
116677,1pm,False,7,1,5,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,13.127,0.873
116678,1pm,False,7,1,6,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,15.905,0.847
116679,1pm,False,7,1,6,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,16.191,1.133
116680,1pm,False,7,1,7,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,18.913,1.619
116681,1pm,False,7,1,7,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,18.207,0.9129999999999999
116682,1pm,False,7,1,8,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,20.945,0.6609999999999999
116683,1pm,False,7,1,8,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,20.999000000000002,0.715
116684,1pm,False,7,1,9,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,1,1,5,23.927,1.258
116685,1pm,False,7,1,9,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,1,1,5,23.933000000000003,1.264
116686,1pm,False,7,1,10,HuDrEptXQ7TLsymtd,Qi3GiWFco4Qh355LQ,0,0,3,27.238000000000003,0.821
116687,1pm,False,7,1,10,HuDrEptXQ7TLsymtd,9oMznuhqogksvbTty,0,0,3,27.252,0.835
116688,1pm,False,7,1,1,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,10.749,10.76
116689,1pm,False,7,1,1,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,5.965,5.976
116690,1pm,False,7,1,2,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,13.439,1.1059999999999999
116691,1pm,False,7,1,2,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,13.802,1.469
116692,1pm,False,7,1,3,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,19.331,3.591
116693,1pm,False,7,1,3,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,16.507,0.767
116694,1pm,False,7,1,4,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,22.541,1.055
116695,1pm,False,7,1,4,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,23.761999999999997,2.276
116696,1pm,False,7,1,5,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,27.486,0.632
116697,1pm,False,7,1,5,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,32.707,5.853
116698,1pm,False,7,1,6,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,35.766,0.93
116699,1pm,False,7,1,6,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,36.428000000000004,1.5919999999999999
116700,1pm,False,7,1,7,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,40.758,2.01
116701,1pm,False,7,1,7,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,40.749,2.001
116702,1pm,False,7,1,8,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,43.763999999999996,1.024
116703,1pm,False,7,1,8,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,46.903999999999996,4.164
116704,1pm,False,7,1,9,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,48.922,0.938
116705,1pm,False,7,1,9,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,49.965,1.9809999999999999
116706,1pm,False,7,1,10,sR33KXXcNqEZwiSTN,xMn4fbXdSFQh8NKuJ,1,1,5,52.667,1.3
116707,1pm,False,7,1,10,sR33KXXcNqEZwiSTN,xnAjMcWaFRpfBbukz,1,1,5,55.336999999999996,3.97
116708,1pm,False,7,1,1,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,9.87,9.885
116709,1pm,False,7,1,1,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,5.18,5.195
116710,1pm,False,7,1,2,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,12.186,0.7
116711,1pm,False,7,1,2,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,12.575,1.089
116712,1pm,False,7,1,3,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,15.59,1.1
116713,1pm,False,7,1,3,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,17.497,3.0069999999999997
116714,1pm,False,7,1,4,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,20.595,0.982
116715,1pm,False,7,1,4,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,20.622,1.0090000000000001
116716,1pm,False,7,1,5,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,22.828000000000003,0.579
116717,1pm,False,7,1,5,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,23.899,1.65
116718,1pm,False,7,1,6,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,28.616999999999997,1.631
116719,1pm,False,7,1,6,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,27.616999999999997,0.631
116720,1pm,False,7,1,7,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,32.279,0.51
116721,1pm,False,7,1,7,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,32.799,1.03
116722,1pm,False,7,1,8,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,1,1,5,38.131,2.209
116723,1pm,False,7,1,8,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,1,5,37.015,1.093
116724,1pm,False,7,1,9,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,0,1,41.625,0.5820000000000001
116725,1pm,False,7,1,9,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,0,1,7,41.858000000000004,0.815
116726,1pm,False,7,1,10,jGA59T4w3GmnYHFrD,hbud2J3YvitEhj4xZ,0,1,7,43.968,0.363
116727,1pm,False,7,1,10,jGA59T4w3GmnYHFrD,58iSZSetxTXhF5hrB,1,0,1,44.858999999999995,1.254
116728,1pm,True,7,1,1,gTmN8SnAofFSRLpvM,JQoqYfm2BMG79MDPf,1,1,5,14.130999999999998,14.145
116729,1pm,False,7,1,1,gTmN8SnAofFSRLpvM,tWA9ZxSnKpZyWwYsQ,1,1,5,6.722,6.736000000000001
116730,1pm,False,7,1,2,gTmN8SnAofFSRLpvM,tWA9ZxSnKpZyWwYsQ,1,1,5,17.847,1.876
116731,1pm,True,7,1,2,gTmN8SnAofFSRLpvM,JQoqYfm2BMG79MDPf,1,1,5,22.855999999999998,6.885
116732,1pm,True,7,1,3,gTmN8SnAofFSRLpvM,JQoqYfm2BMG79MDPf,1,1,5,29.834,4.262
116733,1pm,False,7,1,3,gTmN8SnAofFSRLpvM,tWA9ZxSnKpZyWwYsQ,1,1,5,26.906,1.334
116734,1pm,False,7,1,4,gTmN8SnAofFSRLpvM,tWA9ZxSnKpZyWwYsQ,1,1,5,33.075,1.183
116735,1pm,True,7,1,4,gTmN8SnAofFSRLpvM,JQoqYfm2BMG79MDPf,1,1,5,36.236999999999995,4.345
116736,1pm,True,7,1,5,gTmN8SnAofFSRLpvM,JQoqYfm2BMG79MDPf,1,1,5,42.846000000000004,3.717
116737,1pm,False,7,1,5,gTmN8SnAofFSRLpvM,tWA9ZxSnKpZyWwYsQ,1,1,5,40.301,1.172
116738,1pm,False,7,1,6,gTmN8SnAofFSRLpvM,tWA9ZxSnKpZyWwYsQ,1,1,5,46.86,1.3330000000000002
116739,1pm,True,7,1,6,gTmN8SnAofFSRLpvM,JQoqYfm2BMG79MDPf,1,1,5,47.873999999999995,2.347
116740,1pm,True,7,1,7,gTmN8SnAofFSRLpvM,JQoqYfm2BMG79MDPf,1,1,5,59.326,10.13
