,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
135858,1pm,True,8,1,1,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,4.268,4.294
135859,1pm,False,8,1,1,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,11.934000000000001,11.96
135860,1pm,False,8,1,2,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,14.402000000000001,1.4580000000000002
135861,1pm,True,8,1,2,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,14.437000000000001,1.493
135862,1pm,False,8,1,3,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,15.559000000000001,0.946
135863,1pm,True,8,1,3,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,24.101,9.488
135864,1pm,False,8,1,4,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,28.531,0.887
135865,1pm,True,8,1,4,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,35.53,7.886
135866,1pm,True,8,1,5,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,40.534,2.594
135867,1pm,False,8,1,5,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,38.813,0.873
135868,1pm,False,8,1,6,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,44.051,0.8
135869,1pm,True,8,1,6,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,47.998999999999995,4.748
135870,1pm,False,8,1,7,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,52.034,1.05
135871,1pm,True,8,1,7,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,53.468999999999994,2.485
135872,1pm,True,8,1,8,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,1,1,5,62.391999999999996,8.443999999999999
135873,1pm,False,8,1,8,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,1,5,54.626000000000005,0.6779999999999999
135874,1pm,False,8,1,9,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,1,0,1,63.576,0.8029999999999999
135875,1pm,True,8,1,9,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,0,1,7,69.622,6.849
135876,1pm,True,8,1,10,uwdFbvodvwmWi5isj,edtBJFbpxJB7jQLTE,0,0,3,71.176,1.423
135877,1pm,False,8,1,10,uwdFbvodvwmWi5isj,tSEAiJdi4ZfwHJqF8,0,0,3,70.556,0.8029999999999999
135878,1pm,False,8,1,1,cf5gDvZ98ruhMv25P,7SuwNkTzDH5sA5JDC,1,1,5,6.272,6.292000000000001
135879,1pm,False,8,1,1,cf5gDvZ98ruhMv25P,tWA9ZxSnKpZyWwYsQ,1,1,5,4.8580000000000005,4.878
135880,1pm,False,8,1,2,cf5gDvZ98ruhMv25P,7SuwNkTzDH5sA5JDC,1,1,5,8.433,1.986
135881,1pm,False,8,1,2,cf5gDvZ98ruhMv25P,tWA9ZxSnKpZyWwYsQ,1,1,5,8.279,1.8319999999999999
135882,1pm,False,8,1,3,cf5gDvZ98ruhMv25P,7SuwNkTzDH5sA5JDC,1,1,5,10.585,1.854
135883,1pm,False,8,1,3,cf5gDvZ98ruhMv25P,tWA9ZxSnKpZyWwYsQ,1,1,5,11.259,2.528
135884,1pm,False,8,1,4,cf5gDvZ98ruhMv25P,tWA9ZxSnKpZyWwYsQ,1,1,5,12.988,0.9470000000000001
135885,1pm,False,8,1,4,cf5gDvZ98ruhMv25P,7SuwNkTzDH5sA5JDC,1,1,5,15.552,3.511
135886,1pm,False,8,1,5,cf5gDvZ98ruhMv25P,tWA9ZxSnKpZyWwYsQ,1,1,5,18.881,1.386
