,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
192862,3pm,False,11,1,8,9Mh8bhhnpyByhPq65,fHYdRD9XuSDiDhZek,1,1,5,24.311,3.154
192863,3pm,False,11,1,8,9Mh8bhhnpyByhPq65,2JL4pHMmPJRnrcQNh,1,1,5,23.715999999999998,2.559
192864,3pm,False,11,1,9,9Mh8bhhnpyByhPq65,2JL4pHMmPJRnrcQNh,0,1,7,28.98,1.226
192865,3pm,False,11,1,9,9Mh8bhhnpyByhPq65,fHYdRD9XuSDiDhZek,1,0,1,28.980999999999998,1.227
192866,3pm,False,11,1,10,9Mh8bhhnpyByhPq65,fHYdRD9XuSDiDhZek,1,0,1,33.207,0.6940000000000001
192867,3pm,False,11,1,10,9Mh8bhhnpyByhPq65,2JL4pHMmPJRnrcQNh,0,1,7,33.829,1.3159999999999998
192868,3pm,False,11,1,1,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,1,1,5,17.355999999999998,17.372
192869,3pm,False,11,1,1,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,1,1,5,4.891,4.907
192870,3pm,False,11,1,2,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,1,1,5,26.654,7.046
192871,3pm,False,11,1,2,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,1,1,5,27.820999999999998,8.213
192872,3pm,False,11,1,3,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,1,1,5,34.77,4.619
192873,3pm,False,11,1,3,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,1,1,5,33.376,3.225
192874,3pm,False,11,1,4,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,1,1,5,43.104,4.165
192875,3pm,False,11,1,4,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,1,1,5,45.317,6.377999999999999
192876,3pm,False,11,1,5,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,1,1,5,53.799,5.645
192877,3pm,False,11,1,5,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,1,1,5,50.36600000000001,2.2119999999999997
192878,3pm,False,11,1,6,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,1,1,5,57.818999999999996,3.432
192879,3pm,False,11,1,6,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,1,1,5,56.082,1.695
192880,3pm,False,11,1,7,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,0,1,7,62.378,2.313
192881,3pm,False,11,1,7,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,1,0,1,67.683,7.617999999999999
192882,3pm,False,11,1,8,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,0,0,3,80.223,12.198
192883,3pm,False,11,1,8,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,0,0,3,70.259,2.234
192884,3pm,False,11,1,9,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,0,0,3,81.311,0.9670000000000001
192885,3pm,False,11,1,9,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,0,0,3,84.66,4.316
192886,3pm,False,11,1,10,MqYYBFw2umgobMtuT,Ra7AoE9MgzhRNNyqm,0,0,3,85.88799999999999,1.113
192887,3pm,False,11,1,10,MqYYBFw2umgobMtuT,E6zukoQyB4Sd8KNLo,0,0,3,86.655,1.88
192888,3pm,False,11,1,1,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,4.381,4.396
192889,3pm,False,11,1,1,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,17.199,17.214000000000002
192890,3pm,False,11,1,2,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,21.361,1.778
192891,3pm,False,11,1,2,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,20.987,1.4040000000000001
192892,3pm,False,11,1,3,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,25.845,1.764
192893,3pm,False,11,1,3,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,24.888,0.807
192894,3pm,False,11,1,4,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,29.776,0.629
192895,3pm,False,11,1,4,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,30.845,1.6980000000000002
192896,3pm,False,11,1,5,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,34.713,0.7490000000000001
192897,3pm,False,11,1,5,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,35.836,1.8719999999999999
192898,3pm,False,11,1,6,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,39.897,0.657
192899,3pm,False,11,1,6,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,41.13399999999999,1.8940000000000001
192900,3pm,False,11,1,7,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,46.06399999999999,1.446
192901,3pm,False,11,1,7,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,45.2,0.5820000000000001
192902,3pm,False,11,1,8,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,1,1,5,49.843,1.608
192903,3pm,False,11,1,8,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,1,1,5,49.534,1.2990000000000002
192904,3pm,False,11,1,9,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,0,0,3,54.515,1.923
192905,3pm,False,11,1,9,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,0,0,3,54.72,2.128
192906,3pm,False,11,1,10,soEDZndNEZpAnh2bL,ZDsXeXNyYGrPrWv85,0,0,3,60.85,3.498
192907,3pm,False,11,1,10,soEDZndNEZpAnh2bL,Lb3ehSYefBwcE58qa,0,0,3,59.88,2.528
192908,3pm,False,11,1,1,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,14.786,14.796
192909,3pm,False,11,1,1,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,5.084,5.093999999999999
192910,3pm,False,11,1,2,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,18.89,1.0270000000000001
192911,3pm,False,11,1,2,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,18.81,0.9470000000000001
192912,3pm,False,11,1,3,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,24.037,1.453
192913,3pm,False,11,1,3,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,23.718000000000004,1.1340000000000001
192914,3pm,False,11,1,4,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,30.055,2.544
192915,3pm,False,11,1,4,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,28.313000000000002,0.802
192916,3pm,False,11,1,5,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,35.849000000000004,2.275
192917,3pm,False,11,1,5,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,34.284,0.71
192918,3pm,False,11,1,6,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,40.688,1.117
192919,3pm,False,11,1,6,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,40.907,1.3359999999999999
192920,3pm,False,11,1,7,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,46.192,2.123
192921,3pm,False,11,1,7,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,45.696000000000005,1.6269999999999998
192922,3pm,False,11,1,8,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,1,1,5,50.698,1.8730000000000002
192923,3pm,False,11,1,8,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,1,5,49.718,0.893
192924,3pm,False,11,1,9,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,0,1,7,55.775,2.641
192925,3pm,False,11,1,9,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,1,0,1,54.102,0.968
192926,3pm,False,11,1,10,CXAMSi3hge6cEAGK8,GSk5nyr98hHRBRmX6,0,0,3,63.107,3.9789999999999996
192927,3pm,False,11,1,10,CXAMSi3hge6cEAGK8,8MA6Hc3GAcbHz3R6A,0,0,3,60.695,1.567
192928,3pm,False,11,1,1,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,7.379,7.396
192929,3pm,False,11,1,1,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,5.776,5.792999999999999
192930,3pm,False,11,1,2,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,12.468,4.9030000000000005
192931,3pm,False,11,1,2,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,8.46,0.895
192932,3pm,False,11,1,3,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,13.607000000000001,0.6709999999999999
192933,3pm,False,11,1,3,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,14.04,1.104
192934,3pm,False,11,1,4,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,18.019000000000002,1.0270000000000001
192935,3pm,False,11,1,4,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,17.599,0.607
192936,3pm,False,11,1,5,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,23.631,1.8940000000000001
192937,3pm,False,11,1,5,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,22.802,1.065
192938,3pm,False,11,1,6,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,28.315,1.008
192939,3pm,False,11,1,6,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,27.997,0.69
192940,3pm,False,11,1,7,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,32.76,0.898
192941,3pm,False,11,1,7,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,32.812,0.95
192942,3pm,False,11,1,8,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,1,1,5,37.894,0.9670000000000001
192943,3pm,False,11,1,8,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,1,5,37.754,0.8270000000000001
192944,3pm,False,11,1,9,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,1,0,1,42.821000000000005,1.1159999999999999
192945,3pm,False,11,1,9,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,0,1,7,42.548,0.843
192946,3pm,False,11,1,10,CCnwMRSrvTzQuwHzu,jKQrDBFrWeEneJ9Sh,0,0,3,47.757,1.095
192947,3pm,False,11,1,10,CCnwMRSrvTzQuwHzu,MS7JQFicG4pNdGyq8,0,0,3,47.956,1.294
192948,3pm,False,11,1,1,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,14.186,14.205
192949,3pm,False,11,1,1,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,9.096,9.115
192950,3pm,False,11,1,2,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,19.81,2.396
192951,3pm,False,11,1,2,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,21.254,3.84
192952,3pm,False,11,1,3,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,24.844,1.199
192953,3pm,False,11,1,3,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,25.129,1.484
192954,3pm,False,11,1,4,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,29.822,1.349
192955,3pm,False,11,1,4,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,29.820999999999998,1.348
192956,3pm,False,11,1,5,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,36.349000000000004,2.938
192957,3pm,False,11,1,5,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,34.81,1.399
192958,3pm,False,11,1,6,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,39.900999999999996,0.095
192959,3pm,False,11,1,6,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,41.589,1.7830000000000001
192960,3pm,False,11,1,7,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,44.821999999999996,1.005
192961,3pm,False,11,1,7,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,46.245,2.428
192962,3pm,False,11,1,8,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,1,1,5,49.056000000000004,0.9520000000000001
192963,3pm,False,11,1,8,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,1,1,5,53.858000000000004,5.754
192964,3pm,False,11,1,9,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,0,0,3,58.576,0.976
192965,3pm,False,11,1,9,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,0,0,3,62.077,4.477
192966,3pm,False,11,1,10,d8fsiq9iqta4HEf9x,ofwCnJt6LSqif3AH3,0,0,3,64.911,2.401
192967,3pm,False,11,1,10,d8fsiq9iqta4HEf9x,5oJARAB4mRwbQDKgF,0,0,3,63.608000000000004,1.0979999999999999
192968,3pm,False,11,1,1,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,1,1,5,6.2589999999999995,6.27
192969,3pm,False,11,1,1,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,1,5,9.583,9.594
192970,3pm,False,11,1,2,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,1,1,5,12.171,0.8909999999999999
192971,3pm,False,11,1,2,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,1,5,12.462,1.182
192972,3pm,False,11,1,3,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,1,1,5,14.807,2.108
192973,3pm,False,11,1,3,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,1,5,14.585,1.886
192974,3pm,False,11,1,4,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,1,5,18.912,1.311
192975,3pm,False,11,1,4,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,1,1,5,19.584,1.983
192976,3pm,False,11,1,5,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,1,5,23.612,1.3090000000000002
192977,3pm,False,11,1,5,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,1,1,5,23.215999999999998,0.9129999999999999
192978,3pm,False,11,1,6,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,1,1,5,28.983,1.716
192979,3pm,False,11,1,6,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,1,5,28.264,0.997
192980,3pm,False,11,1,7,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,1,1,5,33.375,0.772
192981,3pm,False,11,1,7,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,1,5,35.984,3.3810000000000002
192982,3pm,False,11,1,8,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,1,0,1,39.753,0.92
192983,3pm,False,11,1,8,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,0,1,7,39.588,0.755
192984,3pm,False,11,1,9,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,0,0,3,43.927,1.069
192985,3pm,False,11,1,9,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,0,0,3,45.003,2.145
192986,3pm,False,11,1,10,TJucBCcsmhGwpB24i,C3pmKynLhdJMGdwf9,0,0,3,48.21,0.879
192987,3pm,False,11,1,10,TJucBCcsmhGwpB24i,2ZxgYsamPEfwHW2FG,0,0,3,48.231,0.9
192988,3pm,False,11,1,1,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,5.669,6.5
192989,3pm,False,11,1,1,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,12.786,13.617
192990,3pm,False,11,1,2,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,17.355,1.449
192991,3pm,False,11,1,2,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,20.914,5.008
192992,3pm,False,11,1,3,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,27.813000000000002,4.8069999999999995
192993,3pm,False,11,1,3,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,24.281999999999996,1.276
192994,3pm,False,11,1,4,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,37.126,5.97
192995,3pm,False,11,1,4,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,32.371,1.215
192996,3pm,False,11,1,5,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,41.42100000000001,0.713
192997,3pm,False,11,1,5,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,42.18899999999999,1.4809999999999999
192998,3pm,False,11,1,6,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,46.818999999999996,1.1440000000000001
192999,3pm,False,11,1,6,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,48.227,2.552
193000,3pm,False,11,1,7,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,51.648999999999994,0.746
193001,3pm,False,11,1,7,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,52.446000000000005,1.5430000000000001
193002,3pm,False,11,1,8,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,62.894,8.704
193003,3pm,False,11,1,8,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,55.918,1.7280000000000002
193004,3pm,False,11,1,9,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,65.49600000000001,1.588
193005,3pm,False,11,1,9,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,64.992,1.084
193006,3pm,False,11,1,10,ip4cwdxcJ63CydptJ,iCjN4ff8vv8bLuF7b,1,1,5,66.883,0.899
193007,3pm,False,11,1,10,ip4cwdxcJ63CydptJ,PdrT7m7MtTSSHxGce,1,1,5,67.586,1.6019999999999999
193008,3pm,False,11,1,1,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,6.047999999999999,6.072
193009,3pm,False,11,1,1,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,9.812999999999999,9.837
193010,3pm,False,11,1,2,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,11.99,1.25
193011,3pm,False,11,1,2,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,11.565999999999999,0.826
193012,3pm,False,11,1,3,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,14.815,1.955
193013,3pm,False,11,1,3,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,15.707,2.847
193014,3pm,False,11,1,4,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,18.599,0.945
193015,3pm,False,11,1,4,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,19.002,1.348
193016,3pm,False,11,1,5,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,22.84,0.9690000000000001
193017,3pm,False,11,1,5,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,23.458000000000002,1.587
193018,3pm,False,11,1,6,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,27.414,0.792
193019,3pm,False,11,1,6,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,28.463,1.841
193020,3pm,False,11,1,7,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,33.454,1.7009999999999998
193021,3pm,False,11,1,7,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,33.564,1.811
193022,3pm,False,11,1,8,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,38.455,1.286
193023,3pm,False,11,1,8,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,38.769,1.6
193024,3pm,False,11,1,9,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,1,5,44.89,3.28
193025,3pm,False,11,1,9,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,1,1,5,43.96,2.35
193026,3pm,False,11,1,10,2nKkcmDEpXLppCKoB,XTHWWFs9M9DnbR62K,1,0,1,48.336999999999996,1.357
193027,3pm,False,11,1,10,2nKkcmDEpXLppCKoB,tzL2T9dTkXA87Wgjj,0,1,7,47.652,0.672
193028,3pm,False,11,1,1,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,5.996,6.0089999999999995
193029,3pm,False,11,1,1,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,7.301,7.314
193030,3pm,False,11,1,2,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,9.68,2.219
193031,3pm,False,11,1,2,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,8.43,0.9690000000000001
193032,3pm,False,11,1,3,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,11.397,0.907
193033,3pm,False,11,1,3,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,11.924000000000001,1.4340000000000002
193034,3pm,False,11,1,4,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,13.51,0.19699999999999998
193035,3pm,False,11,1,4,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,16.119,2.806
193036,3pm,False,11,1,5,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,20.956,1.196
193037,3pm,False,11,1,5,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,21.252,1.492
193038,3pm,False,11,1,6,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,25.572,1.6769999999999998
193039,3pm,False,11,1,6,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,24.799,0.904
193040,3pm,False,11,1,7,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,29.964000000000002,1.642
193041,3pm,False,11,1,7,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,31.215,2.8930000000000002
193042,3pm,False,11,1,8,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,36.409,1.015
193043,3pm,False,11,1,8,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,38.321,2.927
193044,3pm,False,11,1,9,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,1,1,5,42.411,1.168
193045,3pm,False,11,1,9,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,1,5,44.754,3.511
193046,3pm,False,11,1,10,etSLy4ojAR8vpWTFX,7u66LoLjAZqH5GbfN,0,1,7,48.327,1.598
193047,3pm,False,11,1,10,etSLy4ojAR8vpWTFX,mLYACvRN7p3Pjwkm5,1,0,1,49.854,3.125
193048,3pm,False,11,1,1,DPY8Htvj3Z3Ajpzib,B4byWhnSTJxLvFfkx,1,1,5,12.333,12.349
193049,3pm,False,11,1,1,DPY8Htvj3Z3Ajpzib,6ucqMrmoxqof8DKEd,1,1,5,5.101,5.117
193050,3pm,False,11,1,2,DPY8Htvj3Z3Ajpzib,6ucqMrmoxqof8DKEd,1,1,5,16.782,1.217
193051,3pm,False,11,1,2,DPY8Htvj3Z3Ajpzib,B4byWhnSTJxLvFfkx,1,1,5,18.153,2.588
193052,3pm,False,11,1,3,DPY8Htvj3Z3Ajpzib,6ucqMrmoxqof8DKEd,1,1,5,24.526,3.41
193053,3pm,False,11,1,3,DPY8Htvj3Z3Ajpzib,B4byWhnSTJxLvFfkx,1,1,5,26.859,5.742999999999999
193054,3pm,False,11,1,4,DPY8Htvj3Z3Ajpzib,B4byWhnSTJxLvFfkx,1,1,5,31.820999999999998,1.3969999999999998
193055,3pm,False,11,1,4,DPY8Htvj3Z3Ajpzib,6ucqMrmoxqof8DKEd,1,1,5,31.874000000000002,1.45
193056,3pm,False,11,1,5,DPY8Htvj3Z3Ajpzib,6ucqMrmoxqof8DKEd,1,1,5,38.155,2.218
193057,3pm,False,11,1,5,DPY8Htvj3Z3Ajpzib,B4byWhnSTJxLvFfkx,1,1,5,37.177,1.24
193058,3pm,False,11,1,6,DPY8Htvj3Z3Ajpzib,6ucqMrmoxqof8DKEd,1,1,5,43.416000000000004,2.484
