,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
20816,1pm,False,2,1,1,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,7.042999999999999,7.057
20817,1pm,False,2,1,1,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,4.287,4.301
20818,1pm,False,2,1,2,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,8.852,1.3780000000000001
20819,1pm,False,2,1,2,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,8.541,1.067
20820,1pm,False,2,1,3,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,9.731,0.523
20821,1pm,False,2,1,3,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,10.425,1.217
20822,1pm,False,2,1,4,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,13.719000000000001,0.634
20823,1pm,False,2,1,4,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,14.120999999999999,1.036
20824,1pm,False,2,1,5,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,19.179000000000002,1.3780000000000001
20825,1pm,False,2,1,5,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,18.465,0.664
20826,1pm,False,2,1,6,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,24.072,0.52
20827,1pm,False,2,1,6,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,24.435,0.883
20828,1pm,False,2,1,7,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,29.247,1.093
20829,1pm,False,2,1,7,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,30.022,1.868
20830,1pm,False,2,1,8,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,35.014,1.0859999999999999
20831,1pm,False,2,1,8,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,35.204,1.276
20832,1pm,False,2,1,9,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,1,1,5,40.588,1.307
20833,1pm,False,2,1,9,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,1,5,40.016999999999996,0.736
20834,1pm,False,2,1,10,92gXww7jbyBWy6o4L,ZY7qP2B8GAfT5AWGZ,0,1,7,47.68600000000001,2.2680000000000002
20835,1pm,False,2,1,10,92gXww7jbyBWy6o4L,dvhRkrMPQ9RCj4NNr,1,0,1,47.038999999999994,1.621
20836,1pm,False,2,1,1,sNJMgA3hCKPAMtEkb,xMn4fbXdSFQh8NKuJ,1,1,5,6.888999999999999,6.899
20837,1pm,True,2,1,1,sNJMgA3hCKPAMtEkb,jm4za6kMb6JSQMoo5,1,1,5,6.892,6.902
20838,1pm,True,2,1,2,sNJMgA3hCKPAMtEkb,jm4za6kMb6JSQMoo5,1,1,5,8.217,1.0590000000000002
20839,1pm,False,2,1,2,sNJMgA3hCKPAMtEkb,xMn4fbXdSFQh8NKuJ,1,1,5,8.129,0.971
20840,1pm,False,2,1,3,sNJMgA3hCKPAMtEkb,xMn4fbXdSFQh8NKuJ,1,1,5,9.287,0.6459999999999999
20841,1pm,True,2,1,3,sNJMgA3hCKPAMtEkb,jm4za6kMb6JSQMoo5,1,1,5,9.856,1.215
20842,1pm,True,2,1,4,sNJMgA3hCKPAMtEkb,jm4za6kMb6JSQMoo5,1,1,5,13.183,0.7659999999999999
20843,1pm,False,2,1,4,sNJMgA3hCKPAMtEkb,xMn4fbXdSFQh8NKuJ,1,1,5,13.446,1.0290000000000001
20844,1pm,False,2,1,5,sNJMgA3hCKPAMtEkb,xMn4fbXdSFQh8NKuJ,1,1,5,17.054000000000002,0.214
20845,1pm,True,2,1,5,sNJMgA3hCKPAMtEkb,jm4za6kMb6JSQMoo5,1,1,5,16.892,0.052000000000000005
20846,1pm,False,2,1,6,sNJMgA3hCKPAMtEkb,xMn4fbXdSFQh8NKuJ,1,1,5,21.924,0.912
20847,1pm,True,2,1,6,sNJMgA3hCKPAMtEkb,jm4za6kMb6JSQMoo5,1,1,5,22.043000000000003,1.031
20848,1pm,True,2,1,7,sNJMgA3hCKPAMtEkb,jm4za6kMb6JSQMoo5,1,1,5,26.055999999999997,0.6509999999999999
20849,1pm,False,2,1,7,sNJMgA3hCKPAMtEkb,xMn4fbXdSFQh8NKuJ,1,1,5,26.884,1.479
