,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
173990,1pm,False,10,1,5,jLsZDijKeCvvm3HSj,dvhRkrMPQ9RCj4NNr,1,1,5,14.613,1.08
173991,1pm,False,10,1,5,jLsZDijKeCvvm3HSj,Mn8Mhh4DdiW724yZ3,1,1,5,14.613,1.08
173992,1pm,False,10,1,6,jLsZDijKeCvvm3HSj,dvhRkrMPQ9RCj4NNr,1,1,5,16.742,0.449
173993,1pm,False,10,1,6,jLsZDijKeCvvm3HSj,Mn8Mhh4DdiW724yZ3,1,1,5,17.592,1.2990000000000002
173994,1pm,False,10,1,7,jLsZDijKeCvvm3HSj,Mn8Mhh4DdiW724yZ3,1,1,5,20.885,1.055
173995,1pm,False,10,1,7,jLsZDijKeCvvm3HSj,dvhRkrMPQ9RCj4NNr,1,1,5,20.438,0.608
173996,1pm,False,10,1,8,jLsZDijKeCvvm3HSj,dvhRkrMPQ9RCj4NNr,1,1,5,23.726,1.1179999999999999
173997,1pm,False,10,1,8,jLsZDijKeCvvm3HSj,Mn8Mhh4DdiW724yZ3,1,1,5,23.070999999999998,0.46299999999999997
173998,1pm,False,10,1,9,jLsZDijKeCvvm3HSj,dvhRkrMPQ9RCj4NNr,1,0,1,26.794,0.9059999999999999
173999,1pm,False,10,1,9,jLsZDijKeCvvm3HSj,Mn8Mhh4DdiW724yZ3,0,1,7,26.844,0.956
174000,1pm,False,10,1,10,jLsZDijKeCvvm3HSj,dvhRkrMPQ9RCj4NNr,0,0,3,29.634,1.05
174001,1pm,False,10,1,10,jLsZDijKeCvvm3HSj,Mn8Mhh4DdiW724yZ3,0,0,3,29.611,1.0270000000000001
174002,1pm,False,10,1,1,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,7.455,7.47
174003,1pm,False,10,1,1,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,6.42,6.435
174004,1pm,False,10,1,2,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,14.468,4.527
174005,1pm,False,10,1,2,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,12.702,2.761
174006,1pm,False,10,1,3,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,17.621,1.621
174007,1pm,False,10,1,3,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,17.846,1.8459999999999999
174008,1pm,False,10,1,4,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,21.851999999999997,1.699
174009,1pm,False,10,1,4,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,21.303,1.15
174010,1pm,False,10,1,5,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,26.837,2.165
174011,1pm,False,10,1,5,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,25.86,1.188
174012,1pm,False,10,1,6,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,30.918000000000003,1.463
174013,1pm,False,10,1,6,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,30.918000000000003,1.463
174014,1pm,False,10,1,7,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,34.967,1.39
174015,1pm,False,10,1,7,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,35.524,1.9469999999999998
174016,1pm,False,10,1,8,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,38.416,1.867
174017,1pm,False,10,1,8,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,38.588,2.039
174018,1pm,False,10,1,9,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,42.88,1.871
174019,1pm,False,10,1,9,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,43.04,2.031
174020,1pm,False,10,1,10,MmD38NkQdcWYcmYAW,xnAjMcWaFRpfBbukz,1,1,5,49.457,3.5410000000000004
174021,1pm,False,10,1,10,MmD38NkQdcWYcmYAW,tWA9ZxSnKpZyWwYsQ,1,1,5,48.166000000000004,2.25
174022,1pm,False,10,1,1,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,6.791,6.807
174023,1pm,False,10,1,1,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,6.614,6.63
174024,1pm,False,10,1,2,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,9.685,1.171
174025,1pm,False,10,1,2,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,9.857999999999999,1.344
174026,1pm,False,10,1,3,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,11.692,1.178
174027,1pm,False,10,1,3,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,11.433,0.919
174028,1pm,False,10,1,4,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,14.306,1.9
174029,1pm,False,10,1,4,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,14.31,1.9040000000000001
174030,1pm,False,10,1,5,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,17.295,1.199
174031,1pm,False,10,1,5,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,17.288,1.192
174032,1pm,False,10,1,6,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,20.799,0.9229999999999999
174033,1pm,False,10,1,6,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,20.934,1.058
174034,1pm,False,10,1,7,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,24.296,1.087
174035,1pm,False,10,1,7,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,24.296,1.087
174036,1pm,False,10,1,8,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,1,1,5,29.31,3.4360000000000004
174037,1pm,False,10,1,8,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,1,5,27.304000000000002,1.43
174038,1pm,False,10,1,9,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,1,0,1,32.311,1.52
174039,1pm,False,10,1,9,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,0,1,7,32.315,1.524
174040,1pm,False,10,1,10,24XL2H3aKHD4RrBoa,guqhFmibsWFJpL8Fq,0,0,3,37.942,2.397
174041,1pm,False,10,1,10,24XL2H3aKHD4RrBoa,7CHpY4setLKb9ssnN,0,0,3,36.547,1.002
174042,1pm,False,10,1,1,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,8.113999999999999,8.134
174043,1pm,True,10,1,1,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,13.142000000000001,13.162
174044,1pm,False,10,1,2,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,17.113,1.858
174045,1pm,True,10,1,2,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,16.217,0.9620000000000001
174046,1pm,True,10,1,3,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,20.323,0.736
174047,1pm,False,10,1,3,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,24.146,4.559
174048,1pm,True,10,1,4,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,27.123,1.318
174049,1pm,False,10,1,4,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,27.124000000000002,1.319
174050,1pm,False,10,1,5,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,30.813000000000002,1.003
174051,1pm,True,10,1,5,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,30.691999999999997,0.882
174052,1pm,False,10,1,6,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,35.634,1.347
174053,1pm,True,10,1,6,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,35.161,0.8740000000000001
174054,1pm,False,10,1,7,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,40.64,1.52
174055,1pm,True,10,1,7,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,40.157,1.037
174056,1pm,False,10,1,8,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,45.685,1.335
174057,1pm,True,10,1,8,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,45.23,0.88
174058,1pm,True,10,1,9,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,1,1,5,49.126000000000005,1.123
174059,1pm,False,10,1,9,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,1,5,49.306999999999995,1.304
174060,1pm,True,10,1,10,Dr949YBbipeM3mstf,JQoqYfm2BMG79MDPf,0,1,7,52.952,1.817
174061,1pm,False,10,1,10,Dr949YBbipeM3mstf,ZY7qP2B8GAfT5AWGZ,1,0,1,52.76,1.625
174062,1pm,False,10,1,1,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,6.976,6.997000000000001
174063,1pm,False,10,1,1,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,6.537999999999999,6.559
174064,1pm,False,10,1,2,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,11.982999999999999,2.411
174065,1pm,False,10,1,2,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,10.742,1.17
174066,1pm,False,10,1,3,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,14.239,1.215
174067,1pm,False,10,1,3,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,14.26,1.236
174068,1pm,False,10,1,4,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,16.964000000000002,0.94
174069,1pm,False,10,1,4,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,18.089000000000002,2.065
174070,1pm,False,10,1,5,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,21.405,0.9790000000000001
174071,1pm,False,10,1,5,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,21.249000000000002,0.823
174072,1pm,False,10,1,6,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,26.979,3.8569999999999998
174073,1pm,False,10,1,6,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,24.044,0.922
174074,1pm,False,10,1,7,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,30.726999999999997,0.951
174075,1pm,False,10,1,7,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,31.116,1.34
174076,1pm,False,10,1,8,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,35.535,1.0190000000000001
174077,1pm,False,10,1,8,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,35.725,1.209
174078,1pm,False,10,1,9,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,40.506,1.095
174079,1pm,False,10,1,9,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,40.133,0.722
174080,1pm,False,10,1,10,d6DckCCGWXrqGJwSh,xH8gnN6xZ9tWFkmrD,1,1,5,45.286,0.966
174081,1pm,False,10,1,10,d6DckCCGWXrqGJwSh,PvQ8B5kuA9Fbq9N59,1,1,5,45.442,1.122
174082,1pm,True,10,1,1,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,6.604,6.62
174083,1pm,False,10,1,1,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,5.906000000000001,5.922000000000001
174084,1pm,False,10,1,2,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,9.781,0.917
174085,1pm,True,10,1,2,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,11.158,2.294
174086,1pm,True,10,1,3,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,14.109000000000002,1.574
174087,1pm,False,10,1,3,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,13.74,1.205
174088,1pm,False,10,1,4,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,16.783,0.894
174089,1pm,True,10,1,4,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,17.477,1.588
174090,1pm,True,10,1,5,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,21.741,1.976
174091,1pm,False,10,1,5,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,20.566,0.8009999999999999
174092,1pm,False,10,1,6,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,25.055,0.693
174093,1pm,True,10,1,6,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,26.076,1.714
174094,1pm,True,10,1,7,8nuHwRtzq2PsHWvQS,S7DpQTGMB3QHmv3wj,1,1,5,29.261,1.426
174095,1pm,False,10,1,7,8nuHwRtzq2PsHWvQS,kfnPCXJtmFZt2YLYQ,1,1,5,28.734,0.899
