,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
230436,1pm,False,13,1,1,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,6.769,6.787999999999999
230437,1pm,False,13,1,1,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,7.0920000000000005,7.111000000000001
230438,1pm,False,13,1,2,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,9.336,1.6569999999999998
230439,1pm,False,13,1,2,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,8.887,1.208
230440,1pm,False,13,1,3,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,12.24,0.975
230441,1pm,False,13,1,3,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,11.849,0.584
230442,1pm,False,13,1,4,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,13.530999999999999,0.618
230443,1pm,False,13,1,4,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,13.985,1.072
230444,1pm,False,13,1,5,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,15.887,0.8109999999999999
230445,1pm,False,13,1,5,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,17.377,2.301
230446,1pm,False,13,1,6,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,18.396,0.556
230447,1pm,False,13,1,6,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,19.099,1.2590000000000001
230448,1pm,False,13,1,7,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,22.453000000000003,0.521
230449,1pm,False,13,1,7,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,23.255,1.3230000000000002
230450,1pm,False,13,1,8,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,1,1,5,26.301,1.5230000000000001
230451,1pm,False,13,1,8,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,1,5,25.891,1.113
230452,1pm,False,13,1,9,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,0,1,7,29.086,1.24
230453,1pm,False,13,1,9,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,1,0,1,28.894000000000002,1.048
230454,1pm,False,13,1,10,g7b4pecrwvRQxQqRH,HvTBMDLQsN6XJ9grX,0,0,3,32.818000000000005,1.175
230455,1pm,False,13,1,10,g7b4pecrwvRQxQqRH,YAmgmnEPMJaKZXNtk,0,0,3,32.428000000000004,0.785
230456,1pm,False,13,1,1,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,3.5860000000000003,3.61
230457,1pm,False,13,1,1,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,24.971,24.995
230458,1pm,False,13,1,2,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,26.973000000000003,0.813
230459,1pm,False,13,1,2,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,27.08,0.92
230460,1pm,False,13,1,3,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,29.479,0.6629999999999999
230461,1pm,False,13,1,3,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,30.418000000000003,1.6019999999999999
230462,1pm,False,13,1,4,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,32.887,0.7809999999999999
230463,1pm,False,13,1,4,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,32.815,0.7090000000000001
230464,1pm,False,13,1,5,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,37.973,2.6010000000000004
230465,1pm,False,13,1,5,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,36.658,1.286
230466,1pm,False,13,1,6,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,41.286,0.619
230467,1pm,False,13,1,6,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,41.521,0.8540000000000001
230468,1pm,False,13,1,7,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,42.998999999999995,1.137
230469,1pm,False,13,1,7,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,45.266000000000005,3.404
230470,1pm,False,13,1,8,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,1,1,5,46.167,0.7490000000000001
230471,1pm,False,13,1,8,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,1,1,5,46.216,0.7979999999999999
230472,1pm,False,13,1,9,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,0,0,3,47.985,1.62
230473,1pm,False,13,1,9,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,0,0,3,49.341,2.9760000000000004
230474,1pm,False,13,1,10,nRT9Ai5BGYkmhh2DD,tSEAiJdi4ZfwHJqF8,0,0,3,51.071999999999996,0.9590000000000001
230475,1pm,False,13,1,10,nRT9Ai5BGYkmhh2DD,oEdzXdEbM6o7wyYF5,0,0,3,50.833,0.72
230476,1pm,False,13,1,1,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,3.484,3.4960000000000004
230477,1pm,False,13,1,1,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,4.051,4.063
230478,1pm,False,13,1,2,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,6.72,1.325
230479,1pm,False,13,1,2,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,6.247000000000001,0.852
230480,1pm,False,13,1,3,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,7.816,0.8
230481,1pm,False,13,1,3,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,8.42,1.4040000000000001
230482,1pm,False,13,1,4,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,11.043,0.736
230483,1pm,False,13,1,4,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,11.377,1.07
230484,1pm,False,13,1,5,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,16.320999999999998,4.268
230485,1pm,False,13,1,5,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,12.925999999999998,0.873
230486,1pm,False,13,1,6,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,17.79,0.861
230487,1pm,False,13,1,6,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,17.989,1.06
230488,1pm,False,13,1,7,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,22.831,2.086
230489,1pm,False,13,1,7,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,21.595,0.85
230490,1pm,False,13,1,8,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,1,1,5,26.353,1.535
230491,1pm,False,13,1,8,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,1,5,26.065,1.247
230492,1pm,False,13,1,9,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,1,0,1,29.818,1.6869999999999998
230493,1pm,False,13,1,9,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,0,1,7,28.914,0.7829999999999999
230494,1pm,False,13,1,10,teQjWhtQQMpQcXvZr,hbud2J3YvitEhj4xZ,0,0,3,32.825,1.6480000000000001
230495,1pm,False,13,1,10,teQjWhtQQMpQcXvZr,58iSZSetxTXhF5hrB,0,0,3,32.152,0.975
230496,1pm,True,13,1,1,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,5.087,5.104
230497,1pm,False,13,1,1,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,3.861,3.878
230498,1pm,False,13,1,2,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,6.52,1.0070000000000001
230499,1pm,True,13,1,2,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,6.638999999999999,1.126
230500,1pm,True,13,1,3,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,9.671,1.9969999999999999
230501,1pm,False,13,1,3,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,8.687999999999999,1.014
230502,1pm,False,13,1,4,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,11.295,0.736
230503,1pm,True,13,1,4,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,11.729000000000001,1.17
230504,1pm,True,13,1,5,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,14.007,0.895
230505,1pm,False,13,1,5,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,13.822000000000001,0.71
230506,1pm,True,13,1,6,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,16.663,0.782
230507,1pm,False,13,1,6,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,16.609,0.728
230508,1pm,True,13,1,7,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,19.680999999999997,1.41
230509,1pm,False,13,1,7,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,18.98,0.7090000000000001
230510,1pm,True,13,1,8,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,1,5,22.945,1.308
230511,1pm,False,13,1,8,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,1,5,22.684,1.047
230512,1pm,False,13,1,9,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,1,0,1,26.4,0.76
230513,1pm,True,13,1,9,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,0,1,7,27.680999999999997,2.041
230514,1pm,True,13,1,10,RAoqkM7DjMbKcgM8L,qfK7J87D5Kk7swwc7,1,0,1,31.956,3.013
230515,1pm,False,13,1,10,RAoqkM7DjMbKcgM8L,BXpopjp8tbALotvvj,0,1,7,31.238000000000003,2.295
230516,1pm,False,13,1,1,AntY2oj5YPqH7fKqR,kHR5CKiiL9FYWGwqn,1,1,5,5.091,5.106
230517,1pm,False,13,1,1,AntY2oj5YPqH7fKqR,2qiHdJgL4WQe5qrHQ,1,1,5,5.481,5.496
230518,1pm,False,13,1,2,AntY2oj5YPqH7fKqR,kHR5CKiiL9FYWGwqn,1,1,5,6.722,0.696
230519,1pm,False,13,1,2,AntY2oj5YPqH7fKqR,2qiHdJgL4WQe5qrHQ,1,1,5,7.521,1.495
230520,1pm,False,13,1,3,AntY2oj5YPqH7fKqR,kHR5CKiiL9FYWGwqn,1,1,5,9.516,0.9229999999999999
230521,1pm,False,13,1,3,AntY2oj5YPqH7fKqR,2qiHdJgL4WQe5qrHQ,1,1,5,9.607000000000001,1.014
230522,1pm,False,13,1,4,AntY2oj5YPqH7fKqR,kHR5CKiiL9FYWGwqn,1,1,5,12.902000000000001,2.239
