,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
302396,1pm,False,17,1,10,jsoNM3FYxp8Ex5CPb,tSEAiJdi4ZfwHJqF8,0,0,3,35.106,0.9
302397,1pm,False,17,1,10,jsoNM3FYxp8Ex5CPb,EqbbmngPfZBEmPTzq,0,0,3,35.355,1.149
302398,1pm,False,17,1,1,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,7.191,7.231
302399,1pm,False,17,1,1,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,11.831,11.870999999999999
302400,1pm,False,17,1,2,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,16.822,2.8680000000000003
302401,1pm,False,17,1,2,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,15.37,1.416
302402,1pm,False,17,1,3,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,20.339000000000002,1.594
302403,1pm,False,17,1,3,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,19.851,1.1059999999999999
302404,1pm,False,17,1,4,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,26.839000000000002,3.285
302405,1pm,False,17,1,4,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,24.831,1.2770000000000001
302406,1pm,False,17,1,5,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,30.445,1.43
302407,1pm,False,17,1,5,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,31.834,2.819
302408,1pm,False,17,1,6,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,35.219,1.4180000000000001
302409,1pm,False,17,1,6,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,35.059,1.258
302410,1pm,False,17,1,7,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,42.457,3.7319999999999998
302411,1pm,False,17,1,7,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,40.056999999999995,1.3319999999999999
302412,1pm,False,17,1,8,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,1,5,46.83,1.369
302413,1pm,False,17,1,8,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,1,5,48.611999999999995,3.1510000000000002
302414,1pm,False,17,1,9,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,0,1,7,53.925,1.296
302415,1pm,False,17,1,9,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,1,0,1,53.915,1.286
302416,1pm,False,17,1,10,MkSGykgNqH6ZG7jYZ,xH8gnN6xZ9tWFkmrD,0,1,7,59.84,2.23
302417,1pm,False,17,1,10,MkSGykgNqH6ZG7jYZ,dvhRkrMPQ9RCj4NNr,1,0,1,58.946000000000005,1.3359999999999999
302418,1pm,False,17,1,1,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,7.162999999999999,7.189
302419,1pm,False,17,1,1,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,6.9110000000000005,6.937
302420,1pm,False,17,1,2,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,9.607000000000001,1.699
302421,1pm,False,17,1,2,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,9.606,1.6980000000000002
302422,1pm,False,17,1,3,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,13.532,1.6540000000000001
302423,1pm,False,17,1,3,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,12.682,0.804
302424,1pm,False,17,1,4,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,18.119,0.9590000000000001
302425,1pm,False,17,1,4,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,18.447,1.287
302426,1pm,False,17,1,5,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,22.355999999999998,1.7890000000000001
302427,1pm,False,17,1,5,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,21.608,1.041
302428,1pm,False,17,1,6,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,26.76,1.757
302429,1pm,False,17,1,6,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,25.773000000000003,0.77
302430,1pm,False,17,1,7,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,31.614,1.6840000000000002
302431,1pm,False,17,1,7,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,31.665,1.735
302432,1pm,False,17,1,8,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,1,1,5,35.543,0.9359999999999999
302433,1pm,False,17,1,8,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,1,5,35.014,0.40700000000000003
302434,1pm,False,17,1,9,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,0,1,7,40.196999999999996,1.3630000000000002
302435,1pm,False,17,1,9,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,1,0,1,41.605,2.7710000000000004
302436,1pm,False,17,1,10,CJAwG4sgBArCXAgBk,JtpdkX98RtQ43648w,0,0,3,45.586000000000006,1.784
302437,1pm,False,17,1,10,CJAwG4sgBArCXAgBk,JeZKmXZdRgdiHQaHF,0,0,3,45.16,1.358
302438,1pm,False,17,1,1,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,6.159,6.1739999999999995
302439,1pm,False,17,1,1,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,6.456,6.471
302440,1pm,False,17,1,2,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,8.337,1.2930000000000001
302441,1pm,False,17,1,2,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,8.455,1.411
302442,1pm,False,17,1,3,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,9.58,0.813
302443,1pm,False,17,1,3,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,9.881,1.114
302444,1pm,False,17,1,4,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,13.020999999999999,0.7090000000000001
302445,1pm,False,17,1,4,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,13.227,0.915
302446,1pm,False,17,1,5,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,17.44,1.0
302447,1pm,False,17,1,5,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,16.698,0.258
302448,1pm,False,17,1,6,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,21.459,1.275
302449,1pm,False,17,1,6,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,21.46,1.276
302450,1pm,False,17,1,7,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,24.686999999999998,0.977
302451,1pm,False,17,1,7,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,24.905,1.195
302452,1pm,False,17,1,8,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,1,5,28.854,0.903
302453,1pm,False,17,1,8,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,1,1,5,29.955,2.004
302454,1pm,False,17,1,9,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,0,1,7,34.738,1.6780000000000002
302455,1pm,False,17,1,9,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,1,0,1,34.461999999999996,1.402
302456,1pm,False,17,1,10,kYo2SXAzu8tNbMacz,97traC2z3p5PZ27XX,0,0,3,39.463,1.227
302457,1pm,False,17,1,10,kYo2SXAzu8tNbMacz,RzxX5wdD5d7CAaYjT,0,0,3,39.94,1.704
302458,1pm,False,17,1,1,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,6.4110000000000005,6.426
302459,1pm,False,17,1,1,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,6.0489999999999995,6.064
302460,1pm,False,17,1,2,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,9.29,2.031
302461,1pm,False,17,1,2,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,9.283,2.024
302462,1pm,False,17,1,3,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,12.238,1.844
302463,1pm,False,17,1,3,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,13.065999999999999,2.6719999999999997
302464,1pm,False,17,1,4,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,20.221,3.5980000000000003
302465,1pm,False,17,1,4,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,18.298,1.675
302466,1pm,False,17,1,5,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,25.656,2.421
302467,1pm,False,17,1,5,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,29.39,6.155
302468,1pm,False,17,1,6,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,34.293,1.673
302469,1pm,False,17,1,6,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,34.292,1.672
302470,1pm,False,17,1,7,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,39.927,2.852
302471,1pm,False,17,1,7,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,39.297,2.222
302472,1pm,False,17,1,8,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,1,1,5,47.343,4.555
302473,1pm,False,17,1,8,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,1,5,48.122,5.334
302474,1pm,False,17,1,9,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,0,1,7,55.096000000000004,2.755
302475,1pm,False,17,1,9,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,1,0,1,55.353,3.012
302476,1pm,False,17,1,10,ixRqNZxP4YHTBWbHn,XSxvHwwNwBfusdi6R,0,0,3,59.293,1.973
302477,1pm,False,17,1,10,ixRqNZxP4YHTBWbHn,kfnPCXJtmFZt2YLYQ,0,0,3,59.299,1.979
302478,1pm,False,17,1,1,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,6.105,6.122000000000001
302479,1pm,False,17,1,1,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,7.827000000000001,7.843999999999999
302480,1pm,False,17,1,2,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,12.374,4.135
302481,1pm,False,17,1,2,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,9.343,1.104
302482,1pm,False,17,1,3,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,16.095,1.058
302483,1pm,False,17,1,3,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,16.094,1.057
302484,1pm,False,17,1,4,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,19.17,0.981
302485,1pm,False,17,1,4,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,19.125,0.9359999999999999
302486,1pm,False,17,1,5,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,23.398000000000003,0.695
302487,1pm,False,17,1,5,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,23.27,0.5670000000000001
302488,1pm,False,17,1,6,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,27.318,1.215
302489,1pm,False,17,1,6,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,27.503,1.4
302490,1pm,False,17,1,7,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,31.105,1.2329999999999999
302491,1pm,False,17,1,7,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,31.107,1.235
302492,1pm,False,17,1,8,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,34.329,0.956
302493,1pm,False,17,1,8,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,34.33,0.9570000000000001
302494,1pm,False,17,1,9,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,39.116,1.52
302495,1pm,False,17,1,9,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,38.554,0.958
302496,1pm,False,17,1,10,TKH2pxGE9Rne2PQZs,EKkrMpMqy2PRLm7ur,1,1,5,43.312,1.306
302497,1pm,False,17,1,10,TKH2pxGE9Rne2PQZs,58iSZSetxTXhF5hrB,1,1,5,42.864,0.858
302498,1pm,False,17,1,1,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,5.834,5.848
302499,1pm,False,17,1,1,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,8.933,8.947000000000001
302500,1pm,False,17,1,2,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,11.968,1.043
302501,1pm,False,17,1,2,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,11.93,1.005
302502,1pm,False,17,1,3,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,15.927,1.3
302503,1pm,False,17,1,3,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,16.223,1.5959999999999999
302504,1pm,False,17,1,4,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,19.877,0.938
302505,1pm,False,17,1,4,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,20.151,1.212
302506,1pm,False,17,1,5,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,24.298000000000002,1.252
302507,1pm,False,17,1,5,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,23.935,0.889
302508,1pm,False,17,1,6,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,27.999000000000002,0.688
302509,1pm,False,17,1,6,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,28.930999999999997,1.62
302510,1pm,False,17,1,7,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,32.834,0.8
302511,1pm,False,17,1,7,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,34.576,2.542
302512,1pm,False,17,1,8,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,38.945,0.915
302513,1pm,False,17,1,8,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,39.254,1.224
302514,1pm,False,17,1,9,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,1,5,43.983999999999995,1.2830000000000001
302515,1pm,False,17,1,9,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,1,1,5,43.95,1.249
302516,1pm,False,17,1,10,YPtnxuZZcYM3cxNkH,9oMznuhqogksvbTty,0,1,7,48.157,0.672
302517,1pm,False,17,1,10,YPtnxuZZcYM3cxNkH,xMn4fbXdSFQh8NKuJ,1,0,1,48.95,1.465
302518,1pm,False,17,1,1,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,6.102,6.125
302519,1pm,False,17,1,1,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,9.104,9.127
302520,1pm,False,17,1,2,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,12.985999999999999,1.661
302521,1pm,False,17,1,2,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,23.285,11.96
302522,1pm,False,17,1,3,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,28.299,2.178
302523,1pm,False,17,1,3,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,28.784000000000002,2.6630000000000003
302524,1pm,False,17,1,4,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,35.696999999999996,3.987
302525,1pm,False,17,1,4,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,33.509,1.7990000000000002
302526,1pm,False,17,1,5,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,40.185,2.201
302527,1pm,False,17,1,5,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,39.981,1.9969999999999999
302528,1pm,False,17,1,6,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,44.781000000000006,1.7919999999999998
302529,1pm,False,17,1,6,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,44.246,1.2570000000000001
302530,1pm,False,17,1,7,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,49.986000000000004,1.99
302531,1pm,False,17,1,7,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,49.988,1.992
302532,1pm,False,17,1,8,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,1,5,57.983000000000004,2.8930000000000002
302533,1pm,False,17,1,8,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,1,1,5,58.306999999999995,3.217
302534,1pm,False,17,1,9,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,0,1,7,61.961999999999996,1.98
302535,1pm,False,17,1,9,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,0,1,64.02,4.038
302536,1pm,False,17,1,10,c59NWTyiSMKKfFx2N,hbud2J3YvitEhj4xZ,0,1,7,66.766,2.6260000000000003
302537,1pm,False,17,1,10,c59NWTyiSMKKfFx2N,EfbMsx3XqmncstXpH,1,0,1,65.584,1.444
302538,1pm,False,17,1,1,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,8.943999999999999,8.96
302539,1pm,False,17,1,1,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,7.042999999999999,7.059
302540,1pm,False,17,1,2,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,12.808,1.55
302541,1pm,False,17,1,2,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,15.409,4.151
302542,1pm,False,17,1,3,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,19.817,1.508
302543,1pm,False,17,1,3,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,19.811,1.5019999999999998
302544,1pm,False,17,1,4,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,24.81,2.642
302545,1pm,False,17,1,4,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,23.891,1.723
302546,1pm,False,17,1,5,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,30.229,3.392
302547,1pm,False,17,1,5,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,27.808000000000003,0.971
302548,1pm,False,17,1,6,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,35.751999999999995,1.9340000000000002
302549,1pm,False,17,1,6,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,34.802,0.9840000000000001
302550,1pm,False,17,1,7,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,39.802,0.767
302551,1pm,False,17,1,7,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,40.498000000000005,1.463
302552,1pm,False,17,1,8,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,1,1,5,44.731,1.183
302553,1pm,False,17,1,8,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,1,5,44.801,1.253
302554,1pm,False,17,1,9,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,0,1,7,51.788000000000004,3.502
302555,1pm,False,17,1,9,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,1,0,1,49.81100000000001,1.525
302556,1pm,False,17,1,10,28TCcYF6MkaCGqGDE,f4pnrgcTtBWuEL9Mn,0,0,3,57.156000000000006,1.695
302557,1pm,False,17,1,10,28TCcYF6MkaCGqGDE,Mn8Mhh4DdiW724yZ3,0,0,3,56.175,0.7140000000000001
302558,1pm,False,17,1,1,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,8.036,8.052
302559,1pm,False,17,1,1,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,7.022,7.037999999999999
302560,1pm,False,17,1,2,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,12.039000000000001,1.764
302561,1pm,False,17,1,2,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,11.789000000000001,1.514
302562,1pm,False,17,1,3,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,16.125,0.6829999999999999
302563,1pm,False,17,1,3,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,16.715,1.273
302564,1pm,False,17,1,4,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,20.944000000000003,0.746
302565,1pm,False,17,1,4,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,21.104,0.9059999999999999
302566,1pm,False,17,1,5,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,24.651,1.1420000000000001
302567,1pm,False,17,1,5,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,24.66,1.151
302568,1pm,False,17,1,6,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,28.021,1.018
302569,1pm,False,17,1,6,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,27.904,0.9009999999999999
302570,1pm,False,17,1,7,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,32.659,1.56
302571,1pm,False,17,1,7,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,31.789,0.69
302572,1pm,False,17,1,8,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,36.056,0.741
302573,1pm,False,17,1,8,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,36.264,0.9490000000000001
302574,1pm,False,17,1,9,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,40.927,0.863
302575,1pm,False,17,1,9,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,40.961999999999996,0.898
302576,1pm,False,17,1,10,q24TXvKpXKt6C3YPA,PvQ8B5kuA9Fbq9N59,1,1,5,45.006,1.213
302577,1pm,False,17,1,10,q24TXvKpXKt6C3YPA,xnAjMcWaFRpfBbukz,1,1,5,44.648999999999994,0.856
302578,1pm,False,17,1,1,HXx2LduhrvPJBT7Wm,BXpopjp8tbALotvvj,1,1,5,4.542,4.558
302579,1pm,False,17,1,1,HXx2LduhrvPJBT7Wm,2xgTQpgmHLiTHmpsq,1,1,5,4.505,4.521
302580,1pm,False,17,1,2,HXx2LduhrvPJBT7Wm,BXpopjp8tbALotvvj,1,1,5,6.528,1.227
302581,1pm,False,17,1,2,HXx2LduhrvPJBT7Wm,2xgTQpgmHLiTHmpsq,1,1,5,6.402,1.101
302582,1pm,False,17,1,3,HXx2LduhrvPJBT7Wm,2xgTQpgmHLiTHmpsq,1,1,5,7.984,0.512
302583,1pm,False,17,1,3,HXx2LduhrvPJBT7Wm,BXpopjp8tbALotvvj,1,1,5,8.699,1.227
302584,1pm,False,17,1,4,HXx2LduhrvPJBT7Wm,2xgTQpgmHLiTHmpsq,1,1,5,12.505999999999998,1.46
302585,1pm,False,17,1,4,HXx2LduhrvPJBT7Wm,BXpopjp8tbALotvvj,1,1,5,11.69,0.644
302586,1pm,False,17,1,5,HXx2LduhrvPJBT7Wm,2xgTQpgmHLiTHmpsq,1,1,5,17.502,1.876
